tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
146240,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.10,0.000000,0.000000,0,1,7.41
146440,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,3.71,0.000000,0.000000,0,1,7.41
146541,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,3.59,0.000000,0.000000,0,1,7.41
146643,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,3.47,0.000000,0.000000,0,1,7.41
146745,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,3.48,0.000000,0.000000,0,1,7.41
146847,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,3.68,0.000000,0.000000,0,1,7.41
146949,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,3.94,0.000000,0.000000,0,1,7.41
147051,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.19,0.000000,0.000000,0,1,7.41
147153,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.38,0.000000,0.000000,0,1,7.41
147255,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.51,0.000000,0.000000,0,1,7.41
147357,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.65,0.000000,0.000000,0,1,7.41
147459,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.78,0.000000,0.000000,0,1,7.41
147561,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.85,0.000000,0.000000,0,1,7.41
147663,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.81,0.000000,0.000000,0,1,7.40
147765,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.73,0.000000,0.000000,0,1,7.40
147867,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.71,0.000000,0.000000,0,1,7.40
147969,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.80,0.000000,0.000000,0,1,7.40
148071,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.83,0.000000,0.000000,0,1,7.40
148173,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.74,0.000000,0.000000,0,1,7.40
148275,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.72,4.62,0.000000,0.000000,0,1,7.40
148377,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.51,0.000000,0.000000,0,1,7.40
148479,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.53,0.000000,0.000000,0,1,7.40
148581,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.51,0.000000,0.000000,0,1,7.40
148683,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.36,0.000000,0.000000,0,1,7.39
148785,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.18,0.000000,0.000000,0,1,7.39
148887,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.03,0.000000,0.000000,0,1,7.39
148989,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,3.97,0.000000,0.000000,0,1,7.39
149091,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.00,0.000000,0.000000,0,1,7.39
149193,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.23,0.000000,0.000000,0,1,7.39
149295,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.50,0.000000,0.000000,0,1,7.39
149397,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.56,0.000000,0.000000,0,1,7.39
149499,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.53,0.000000,0.000000,0,1,7.39
149601,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.57,0.000000,0.000000,0,1,7.39
149703,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.52,0.000000,0.000000,0,1,7.38
149805,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.35,0.000000,0.000000,0,1,7.38
149907,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.17,0.000000,0.000000,0,1,7.38
150009,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.05,0.000000,0.000000,0,1,7.38
150111,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.10,0.000000,0.000000,0,1,7.38
150213,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.21,0.000000,0.000000,0,1,7.38
150315,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.33,0.000000,0.000000,0,1,7.38
150417,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.70,0.000000,0.000000,0,1,7.38
150519,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,5.13,0.000000,0.000000,0,1,7.38
150621,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,5.35,0.000000,0.000000,0,1,7.38
150723,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,5.20,0.000000,0.000000,0,1,7.47
150825,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,5.02,0.000000,0.000000,0,1,7.47
150927,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.73,4.76,0.000000,0.000000,0,1,7.47
151029,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.62,0.000000,0.000000,0,1,7.47
151131,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.55,0.000000,0.000000,0,1,7.47
151233,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.74,4.46,0.000000,0.000000,0,1,7.47
151335,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,4.44,0.000000,0.000000,0,1,7.47
151437,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.75,4.50,0.000000,0.000000,0,1,7.47
151539,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.76,4.52,0.000000,0.000000,0,1,7.47
151641,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.76,4.33,0.000000,0.000000,0,1,7.47
151743,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.76,3.99,0.000000,0.000000,0,1,7.47
151845,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.77,3.58,0.000000,0.000000,0,1,7.47
151947,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.78,3.28,0.000000,0.000000,0,1,7.47
152049,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.78,2.90,0.000000,0.000000,0,1,7.47
152151,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.79,2.39,0.000000,0.000000,0,1,7.47
152253,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.80,1.85,0.000000,0.000000,0,1,7.47
152355,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,42.81,1.36,0.000000,0.000000,0,1,7.47
