tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage,gnss_alt
86341,-0.05,0.02,0.02,0.18,-0.18,0.00,55.1,-93.8,304.0,48.65,-0.23,0.000000,0.000000,0,1,7.96,0.00
86646,-0.07,0.02,0.05,0.06,-0.12,0.12,55.1,-93.8,304.0,48.66,-0.36,0.000000,0.000000,0,1,7.92,0.00
86952,-0.07,0.01,0.05,-0.06,-0.12,0.00,55.1,-93.8,304.0,48.68,-0.62,0.000000,0.000000,0,1,7.92,0.00
87258,-0.07,0.00,0.07,0.12,-0.12,-0.25,55.1,-93.8,304.0,48.71,-1.13,0.000000,0.000000,0,1,7.92,0.00
87564,-0.05,0.03,0.03,-0.06,0.00,0.12,55.1,-93.8,304.0,48.75,-1.99,0.000000,0.000000,0,1,7.92,0.00
87870,-0.07,0.03,0.05,-0.06,-0.12,-0.06,55.1,-93.8,304.0,48.81,-3.00,0.000000,0.000000,0,1,7.92,0.00
88176,-0.07,0.03,0.05,0.12,0.18,0.12,55.1,-93.8,304.0,48.88,-4.07,0.000000,0.000000,0,1,7.92,0.00
88482,-0.07,0.02,0.03,-0.12,-0.06,-0.12,55.1,-93.8,304.0,48.95,-5.01,0.000000,0.000000,0,1,7.92,0.00
88788,-0.05,0.03,0.05,-0.06,-0.12,-0.18,55.1,-93.8,304.0,49.02,-5.79,0.000000,0.000000,0,1,7.93,0.00
89094,-0.07,0.02,0.02,-0.12,0.06,-0.18,55.1,-93.8,304.0,49.09,-6.39,0.000000,0.000000,0,1,7.93,0.00
89400,-0.07,0.03,0.02,-0.06,0.06,0.06,55.1,-93.8,304.0,49.15,-6.80,0.000000,0.000000,0,1,7.93,0.00
89706,-0.05,0.02,0.03,0.06,0.06,-0.12,55.1,-93.8,304.0,49.22,-7.09,0.000000,0.000000,0,1,7.92,0.00
90012,-0.05,0.02,0.02,-0.06,0.18,0.06,55.1,-93.8,304.0,49.29,-7.25,0.000000,0.000000,0,1,7.92,0.00
90318,-0.09,0.03,0.03,0.06,0.06,0.00,55.1,-93.8,304.0,49.35,-7.30,0.000000,0.000000,0,1,7.92,0.00
90624,-0.09,0.02,0.01,0.00,0.00,-0.18,55.1,-93.8,304.0,49.41,-7.29,0.000000,0.000000,0,1,7.92,0.00
90930,-0.05,0.05,0.02,-0.06,-0.06,0.37,55.1,-93.8,304.0,49.47,-7.20,0.000000,0.000000,0,1,7.92,0.00
91236,-0.07,0.05,0.07,-0.12,0.18,-0.25,55.1,-93.8,304.0,49.52,-7.09,0.000000,0.000000,0,1,7.92,0.00
91542,-0.07,0.05,0.02,-0.06,0.00,-0.18,55.1,-93.8,304.0,49.58,-6.95,0.000000,0.000000,0,1,7.92,0.00
91848,-0.05,0.02,0.03,-0.06,0.00,-0.25,55.1,-93.8,304.0,49.63,-6.79,0.000000,0.000000,0,1,7.92,0.00
92154,-0.05,0.05,0.00,0.06,0.00,0.31,55.1,-93.8,304.0,49.68,-6.62,0.000000,0.000000,0,1,7.92,0.00
92460,-0.05,0.05,0.07,-0.06,0.00,0.00,55.1,-93.8,304.0,49.73,-6.45,0.000000,0.000000,0,1,7.92,0.00
92766,-0.05,0.03,0.09,0.06,-0.06,-0.06,55.1,-93.8,304.0,49.78,-6.30,0.000000,0.000000,0,1,7.92,0.00
93072,-0.07,0.05,0.07,-0.12,0.00,-0.18,55.1,-93.8,304.0,49.82,-6.16,0.000000,0.000000,0,1,7.92,0.00
93684,-0.07,0.02,0.05,0.12,0.00,-0.12,55.1,-93.8,304.0,49.91,-5.87,0.000000,0.000000,0,1,7.91,0.00
93990,-0.09,0.02,0.05,0.00,-0.12,-0.06,55.1,-93.8,304.0,49.95,-5.73,0.000000,0.000000,0,1,7.91,0.00
94296,-0.10,0.03,0.02,0.00,0.00,0.06,55.1,-93.8,304.0,49.99,-5.60,0.000000,0.000000,0,1,7.91,0.00
94602,-0.07,0.05,0.03,-0.06,0.12,-0.18,55.1,-93.8,304.0,50.03,-5.48,0.000000,0.000000,0,1,7.91,0.00
95214,-0.05,0.02,0.03,-0.06,-0.12,0.12,55.1,-93.8,304.0,50.11,-5.27,0.000000,0.000000,0,1,7.92,0.00
95520,-0.07,0.01,0.03,0.12,0.12,0.18,55.1,-93.8,304.0,50.15,-5.15,0.000000,0.000000,0,1,7.92,0.00
95826,-0.07,0.03,0.02,0.06,-0.12,0.06,55.1,-93.8,304.0,50.19,-5.06,0.000000,0.000000,0,1,7.92,0.00
96132,-0.03,0.02,0.03,0.12,0.12,-0.18,55.1,-93.8,304.0,50.22,-4.98,0.000000,0.000000,0,1,7.92,0.00
96438,-0.05,0.03,0.05,0.00,-0.06,-0.18,55.1,-93.8,304.0,50.26,-4.90,0.000000,0.000000,0,1,7.92,0.00
96744,-0.05,0.03,0.03,0.06,0.06,-0.18,55.1,-93.8,304.0,50.29,-4.82,0.000000,0.000000,0,1,7.91,0.00
97050,-0.07,0.03,0.03,0.00,0.06,0.12,55.1,-93.8,304.0,50.33,-4.75,0.000000,0.000000,0,1,7.91,0.00
97356,-0.07,0.05,0.07,0.00,-0.06,0.00,55.1,-93.8,304.0,50.36,-4.67,0.000000,0.000000,0,1,7.91,0.00
97662,-0.05,0.01,0.01,0.06,0.12,0.06,55.1,-93.8,304.0,50.40,-4.57,0.000000,0.000000,0,1,7.92,0.00
98274,-0.05,0.05,0.01,0.00,-0.12,0.00,55.1,-93.8,304.0,50.46,-4.45,0.000000,0.000000,0,1,7.92,0.00
98580,-0.09,0.01,0.03,-0.06,0.18,-0.25,55.1,-93.8,304.0,50.50,-4.38,0.000000,0.000000,0,1,7.92,0.00
98886,-0.07,0.03,0.07,0.00,-0.06,0.00,55.1,-93.8,304.0,50.53,-4.37,0.000000,0.000000,0,1,7.92,0.00
99192,-0.05,0.00,0.07,-0.06,0.00,0.06,55.1,-93.8,304.0,50.56,-4.30,0.000000,0.000000,0,1,7.92,0.00
99498,-0.02,0.05,0.07,0.06,0.06,-0.06,55.1,-93.8,304.0,50.59,-4.25,0.000000,0.000000,0,1,7.92,0.00
99804,-0.07,0.05,0.07,0.06,0.06,0.25,55.1,-93.8,304.0,50.62,-4.20,0.000000,0.000000,0,1,7.92,0.00
100110,-0.07,0.03,0.02,-0.12,-0.06,0.00,55.1,-93.8,304.0,50.65,-4.14,0.000000,0.000000,0,1,7.92,0.00
100416,-0.07,0.00,0.00,0.12,0.06,-0.12,55.1,-93.8,304.0,50.68,-4.10,0.000000,0.000000,0,1,7.92,0.00
101028,-0.05,0.01,0.05,0.00,0.00,-0.25,55.1,-93.8,304.0,50.74,-4.02,0.000000,0.000000,0,1,7.92,0.00
101334,-0.07,0.01,0.01,-0.06,0.00,0.12,55.1,-93.8,304.0,50.77,-3.95,0.000000,0.000000,0,1,7.92,0.00
101640,-0.05,0.05,0.03,-0.06,0.00,-0.06,55.1,-93.8,304.0,50.80,-3.92,0.000000,0.000000,0,1,7.92,0.00
101946,-0.03,0.02,0.03,0.12,0.06,0.00,55.1,-93.8,304.0,50.83,-3.91,0.000000,0.000000,0,1,7.92,0.00
102558,-0.05,0.02,0.09,0.00,-0.37,-0.18,55.1,-93.8,304.0,50.88,-3.82,0.000000,0.000000,0,1,7.92,0.00
102864,-0.05,0.01,0.00,0.18,-0.06,-0.12,55.1,-93.8,304.0,50.91,-3.79,0.000000,0.000000,0,1,7.92,0.00
103476,-0.05,0.01,0.02,0.00,0.00,0.12,55.1,-93.8,304.0,50.96,-3.72,0.000000,0.000000,0,1,7.92,0.00
103782,-0.07,0.02,0.05,0.00,0.12,0.18,55.1,-93.8,304.0,50.98,-3.67,0.000000,0.000000,0,1,7.91,0.00
104088,-0.05,0.01,0.02,0.00,0.12,0.00,55.1,-93.8,304.0,51.01,-3.64,0.000000,0.000000,0,1,7.91,0.00
104394,-0.05,0.03,0.05,0.00,-0.12,-0.12,55.1,-93.8,304.0,51.04,-3.63,0.000000,0.000000,0,1,7.91,0.00
104700,-0.03,0.03,0.05,-0.12,0.00,0.00,55.1,-93.8,304.0,51.06,-3.59,0.000000,0.000000,0,1,7.91,0.00
105006,-0.05,0.02,0.05,0.06,-0.06,0.12,55.1,-93.8,304.0,51.09,-3.55,0.000000,0.000000,0,1,7.91,0.00
105618,-0.05,0.02,0.05,0.12,-0.12,0.06,55.1,-93.8,304.0,51.14,-3.48,0.000000,0.000000,0,1,7.91,0.00
105924,-0.07,0.01,0.05,0.12,0.12,0.12,55.1,-93.8,304.0,51.16,-3.46,0.000000,0.000000,0,1,7.91,0.00
106230,-0.07,0.02,0.01,0.12,-0.06,0.18,55.1,-93.8,304.0,51.19,-3.43,0.000000,0.000000,0,1,7.91,0.00
106536,-0.05,0.02,0.03,0.00,0.06,0.00,55.1,-93.8,304.0,51.21,-3.39,0.000000,0.000000,0,1,7.91,0.00
106842,-0.05,0.02,0.02,-0.06,0.06,0.18,55.1,-93.8,304.0,51.23,-3.39,0.000000,0.000000,0,1,7.91,0.00
107148,-0.05,0.02,0.03,0.12,0.00,0.12,55.1,-93.8,304.0,51.26,-3.39,0.000000,0.000000,0,1,7.91,0.00
107760,-0.05,0.01,0.01,0.00,-0.12,-0.06,55.1,-93.8,304.0,51.30,-3.34,0.000000,0.000000,0,1,7.91,0.00
108066,-0.07,0.01,0.05,0.00,-0.06,0.00,55.1,-93.8,304.0,51.33,-3.30,0.000000,0.000000,0,1,7.91,0.00
108372,-0.05,0.03,0.03,0.00,-0.06,-0.06,55.1,-93.8,304.0,51.35,-3.31,0.000000,0.000000,0,1,7.91,0.00
108678,-0.07,0.00,0.01,0.12,-0.06,-0.12,55.1,-93.8,304.0,51.37,-3.31,0.000000,0.000000,0,1,7.91,0.00
109290,-0.05,0.01,0.02,0.00,0.06,0.12,55.1,-93.8,304.0,51.42,-3.27,0.000000,0.000000,0,1,7.91,0.00
109596,-0.07,0.01,0.05,0.00,0.00,0.31,55.1,-93.8,304.0,51.44,-3.26,0.000000,0.000000,0,1,7.91,0.00
109902,-0.05,0.00,0.07,0.00,0.00,0.12,55.1,-93.8,304.0,51.47,-3.26,0.000000,0.000000,0,1,7.92,0.00
110208,-0.05,0.01,0.05,0.00,0.12,0.00,55.1,-93.8,304.0,51.49,-3.24,0.000000,0.000000,0,1,7.92,0.00
110514,-0.05,0.02,0.02,0.00,-0.25,-0.12,55.1,-93.8,304.0,51.51,-3.21,0.000000,0.000000,0,1,7.92,0.00
110820,-0.05,0.01,0.03,0.00,0.00,0.00,55.1,-93.8,304.0,51.53,-3.18,0.000000,0.000000,0,1,7.91,0.00
111432,-0.05,0.02,0.01,0.06,-0.12,0.12,55.1,-93.8,304.0,51.57,-3.17,0.000000,0.000000,0,1,7.91,0.00
111738,-0.07,0.02,0.05,-0.06,0.06,0.00,55.1,-93.8,304.0,51.60,-3.16,0.000000,0.000000,0,1,7.91,0.00
112044,-0.07,0.00,0.05,0.00,0.06,-0.18,55.1,-93.8,304.0,51.62,-3.15,0.000000,0.000000,0,1,7.92,0.00
112656,-0.07,0.03,0.02,0.00,0.00,0.18,55.1,-93.8,304.0,51.66,-3.09,0.000000,0.000000,0,1,7.92,0.00
112962,-0.07,0.02,0.03,-0.06,-0.18,0.06,55.1,-93.8,304.0,51.68,-3.10,0.000000,0.000000,0,1,7.91,0.00
113268,-0.05,0.02,0.03,-0.06,0.06,0.00,55.1,-93.8,304.0,51.70,-3.09,0.000000,0.000000,0,1,7.91,0.00
113574,-0.07,0.05,0.07,-0.12,0.12,0.06,55.1,-93.8,304.0,51.73,-3.08,0.000000,0.000000,0,1,7.91,0.00
113880,-0.05,0.00,0.05,-0.06,0.00,-0.06,55.1,-93.8,304.0,51.74,-3.07,0.000000,0.000000,0,1,7.91,0.00
114186,-0.05,0.03,0.00,0.00,0.12,0.12,55.1,-93.8,304.0,51.77,-3.05,0.000000,0.000000,0,1,7.91,0.00
114798,-0.07,0.02,0.00,0.12,0.25,0.06,55.1,-93.8,304.0,51.81,-3.03,0.000000,0.000000,0,1,7.91,0.00
115104,-0.07,0.03,0.02,0.12,0.12,-0.12,55.1,-93.8,304.0,51.83,-3.02,0.000000,0.000000,0,1,7.91,0.00
115410,-0.07,0.02,0.01,0.06,0.18,-0.06,55.1,-93.8,304.0,51.85,-3.01,0.000000,0.000000,0,1,7.91,0.00
115716,-0.07,0.03,0.03,-0.12,-0.12,-0.37,55.1,-93.8,304.0,51.87,-2.99,0.000000,0.000000,0,1,7.91,0.00
116022,-0.07,0.02,0.03,-0.06,-0.06,-0.06,55.1,-93.8,304.0,51.89,-2.99,0.000000,0.000000,0,1,7.91,0.00
116634,-0.07,0.03,0.05,-0.06,-0.06,-0.06,55.1,-93.8,304.0,51.93,-2.95,0.000000,0.000000,0,1,7.91,0.00
116940,-0.07,0.02,0.05,0.06,0.18,-0.12,55.1,-93.8,304.0,51.95,-2.95,0.000000,0.000000,0,1,7.91,0.00
117246,-0.05,0.00,0.00,-0.06,-0.06,0.06,55.1,-93.8,304.0,51.97,-2.96,0.000000,0.000000,0,1,7.91,0.00
117552,-0.05,0.00,0.02,0.00,0.18,0.18,55.1,-93.8,304.0,51.99,-2.96,0.000000,0.000000,0,1,7.91,0.00
118164,-0.05,0.01,0.02,0.12,-0.18,0.00,55.1,-93.8,304.0,52.03,-2.94,0.000000,0.000000,0,1,7.91,0.00
118470,-0.07,0.03,0.05,0.00,0.00,0.00,55.1,-93.8,304.0,52.05,-2.93,0.000000,0.000000,0,1,7.91,0.00
118776,-0.07,0.01,0.05,-0.12,-0.06,-0.12,55.1,-93.8,304.0,52.07,-2.91,0.000000,0.000000,0,1,7.91,0.00
119082,-0.07,0.03,0.05,0.00,0.00,0.00,55.1,-93.8,304.0,52.09,-2.91,0.000000,0.000000,0,1,7.90,0.00
119388,-0.07,0.00,0.05,-0.06,-0.06,0.25,55.1,-93.8,304.0,52.11,-2.90,0.000000,0.000000,0,1,7.90,0.00
119694,-0.05,0.02,0.05,0.00,0.00,0.06,55.1,-93.8,304.0,52.13,-2.89,0.000000,0.000000,0,1,7.90,0.00
120000,-0.07,0.01,0.02,-0.06,0.00,0.12,55.1,-93.8,304.0,52.14,-2.88,0.000000,0.000000,0,1,7.94,0.00
120306,-0.05,0.00,0.03,0.06,0.06,-0.12,55.1,-93.8,304.0,52.16,-2.87,0.000000,0.000000,0,1,7.94,0.00
120612,-0.07,0.01,0.02,-0.06,0.12,0.12,55.1,-93.8,304.0,52.18,-2.86,0.000000,0.000000,0,1,7.94,0.00
121224,-0.03,0.02,0.05,-0.06,0.00,0.00,55.1,-93.8,304.0,52.22,-2.85,0.000000,0.000000,0,1,7.91,0.00
121836,-0.05,0.02,0.05,-0.06,0.06,-0.18,55.1,-93.8,304.0,52.26,-2.85,0.000000,0.000000,0,1,7.91,0.00
122142,-0.07,0.02,0.07,0.00,-0.06,0.12,55.1,-93.8,304.0,52.28,-2.83,0.000000,0.000000,0,1,7.91,0.00
122448,-0.07,0.01,0.07,0.00,-0.12,0.06,55.1,-93.8,304.0,52.30,-2.82,0.000000,0.000000,0,1,7.91,0.00
122754,-0.07,0.03,0.02,0.06,-0.06,-0.06,55.1,-93.8,304.0,52.31,-2.83,0.000000,0.000000,0,1,7.91,0.00
123060,-0.05,0.05,0.05,0.12,-0.06,0.06,55.1,-93.8,304.0,52.33,-2.82,0.000000,0.000000,0,1,7.90,0.00
123366,-0.05,0.01,0.02,0.00,-0.12,0.06,55.1,-93.8,304.0,52.35,-2.81,0.000000,0.000000,0,1,7.90,0.00
123672,-0.05,0.02,0.02,0.06,0.06,0.06,55.1,-93.8,304.0,52.37,-2.81,0.000000,0.000000,0,1,7.90,0.00
123978,-0.09,0.01,0.00,0.06,0.06,0.25,55.1,-93.8,304.0,52.39,-2.80,0.000000,0.000000,0,1,7.91,0.00
124284,-0.07,0.02,0.07,0.00,-0.06,0.00,55.1,-93.8,304.0,52.41,-2.80,0.000000,0.000000,0,1,7.91,0.00
124896,-0.05,0.01,0.05,0.00,0.06,0.06,55.1,-93.8,304.0,52.44,-2.79,0.000000,0.000000,0,1,7.91,0.00
125508,-0.05,0.02,0.07,-0.06,-0.25,-0.06,55.1,-93.8,304.0,52.48,-2.81,0.000000,0.000000,0,1,7.91,0.00
125814,-0.07,0.02,0.03,0.06,-0.18,0.00,55.1,-93.8,304.0,52.50,-2.82,0.000000,0.000000,0,1,7.91,0.00
126120,-0.05,0.01,0.00,0.00,0.18,-0.12,55.1,-93.8,304.0,52.52,-2.81,0.000000,0.000000,0,1,7.91,0.00
126426,-0.05,0.02,0.02,-0.06,0.00,0.06,55.1,-93.8,304.0,52.53,-2.78,0.000000,0.000000,0,1,7.91,0.00
126732,-0.07,0.00,0.01,-0.18,0.06,0.00,55.1,-93.8,304.0,52.55,-2.75,0.000000,0.000000,0,1,7.91,0.00
127038,-0.07,0.02,0.03,0.12,0.00,-0.25,55.1,-93.8,304.0,52.57,-2.75,0.000000,0.000000,0,1,7.90,0.00
127344,-0.05,0.00,0.07,-0.06,0.18,0.12,55.1,-93.8,304.0,52.59,-2.74,0.000000,0.000000,0,1,7.90,0.00
127650,-0.05,0.03,0.03,-0.18,-0.12,0.12,55.1,-93.8,304.0,52.61,-2.73,0.000000,0.000000,0,1,7.90,0.00
127956,-0.07,0.00,0.03,0.06,0.12,-0.06,55.1,-93.8,304.0,52.62,-2.73,0.000000,0.000000,0,1,7.91,0.00
128568,-0.05,0.01,0.00,-0.06,-0.25,-0.18,55.1,-93.8,304.0,52.66,-2.74,0.000000,0.000000,0,1,7.91,0.00
128874,-0.07,0.02,0.02,0.00,0.00,0.18,55.1,-93.8,304.0,52.67,-2.74,0.000000,0.000000,0,1,7.91,0.00
129180,-0.07,0.01,0.02,0.00,-0.06,-0.06,55.1,-93.8,304.0,52.69,-2.73,0.000000,0.000000,0,1,7.91,0.00
129486,-0.07,0.00,0.02,-0.12,-0.06,-0.06,55.1,-93.8,304.0,52.71,-2.73,0.000000,0.000000,0,1,7.91,0.00
130098,-0.01,0.11,-0.01,0.43,-0.12,-0.68,55.1,-93.8,304.0,52.74,-2.76,0.000000,0.000000,0,1,7.90,0.00
130404,-0.05,0.05,0.10,-0.12,-0.18,-0.06,55.1,-93.8,304.0,52.76,-2.74,0.000000,0.000000,0,1,7.90,0.00
130710,-0.07,0.02,0.02,-0.06,0.06,0.12,55.1,-93.8,304.0,52.78,-2.75,0.000000,0.000000,0,1,7.90,0.00
131016,-0.05,0.03,0.03,0.00,0.00,0.12,55.1,-93.8,304.0,52.80,-2.75,0.000000,0.000000,0,1,7.90,0.00
131628,-0.05,0.02,0.00,0.12,0.00,0.06,55.1,-93.8,304.0,52.83,-2.74,0.000000,0.000000,0,1,7.90,0.00
131934,-0.05,0.02,0.02,0.00,-0.06,0.12,55.1,-93.8,304.0,52.85,-2.71,0.000000,0.000000,0,1,7.90,0.00
132240,-0.07,0.01,0.05,0.06,0.12,-0.31,55.1,-93.8,304.0,52.86,-2.69,0.000000,0.000000,0,1,7.90,0.00
132546,-0.05,0.01,0.07,0.00,0.18,-0.06,55.1,-93.8,304.0,52.88,-2.68,0.000000,0.000000,0,1,7.90,0.00
132852,-0.05,0.01,0.07,0.06,-0.06,-0.06,55.1,-93.8,304.0,52.90,-2.67,0.000000,0.000000,0,1,7.90,0.00
133158,-0.07,0.00,0.05,0.06,0.18,0.00,55.1,-93.8,304.0,52.91,-2.65,0.000000,0.000000,0,1,7.91,0.00
133464,-0.07,0.05,0.07,0.12,0.00,-0.06,55.1,-93.8,304.0,52.93,-2.63,0.000000,0.000000,0,1,7.91,0.00
134076,-0.05,0.02,0.00,0.06,-0.06,0.18,55.1,-93.8,304.0,52.96,-2.65,0.000000,0.000000,0,1,7.91,0.00
134382,-0.07,0.01,0.05,0.00,0.06,0.37,55.1,-93.8,304.0,52.98,-2.63,0.000000,0.000000,0,1,7.91,0.00
134688,-0.07,0.03,0.03,0.00,0.25,0.06,55.1,-93.8,304.0,52.99,-2.61,0.000000,0.000000,0,1,7.91,0.00
134994,-0.07,0.02,0.03,-0.06,0.00,0.00,55.1,-93.8,304.0,53.01,-2.60,0.000000,0.000000,0,1,7.91,0.00
135606,-0.09,0.05,0.05,0.00,-0.18,-0.06,55.1,-93.8,304.0,53.04,-2.62,0.000000,0.000000,0,1,7.91,0.00
135912,-0.07,0.00,0.07,0.06,0.18,0.00,55.1,-93.8,304.0,53.06,-2.60,0.000000,0.000000,0,1,7.91,0.00
136218,-0.07,0.02,0.07,0.00,0.12,0.06,55.1,-93.8,304.0,53.07,-2.58,0.000000,0.000000,0,1,7.91,0.00
136524,-0.07,0.05,0.05,-0.06,0.06,0.25,55.1,-93.8,304.0,53.09,-2.57,0.000000,0.000000,0,1,7.91,0.00
136830,-0.07,0.03,0.05,0.00,0.06,0.25,55.1,-93.8,304.0,53.11,-2.56,0.000000,0.000000,0,1,7.91,0.00
137136,-0.05,0.00,0.05,0.00,0.00,-0.12,55.1,-93.8,304.0,53.12,-2.55,0.000000,0.000000,0,1,7.91,0.00
137442,-0.05,0.03,0.00,-0.06,-0.18,-0.06,55.1,-93.8,304.0,53.13,-2.55,0.000000,0.000000,0,1,7.91,0.00
137748,-0.07,0.02,0.00,0.00,0.06,0.12,55.1,-93.8,304.0,53.15,-2.55,0.000000,0.000000,0,1,7.91,0.00
138054,-0.07,0.01,0.07,0.00,0.00,0.12,55.1,-93.8,304.0,53.16,-2.55,0.000000,0.000000,0,1,7.91,0.00
138666,-0.09,0.03,0.05,0.12,-0.18,0.00,55.1,-93.8,304.0,53.20,-2.54,0.000000,0.000000,0,1,7.91,0.00
139278,-0.05,0.03,0.05,0.00,0.00,-0.18,55.1,-93.8,304.0,53.23,-2.54,0.000000,0.000000,0,1,7.91,0.00
139584,-0.09,0.02,0.05,0.06,-0.06,0.06,55.1,-93.8,304.0,53.24,-2.55,0.000000,0.000000,0,1,7.91,0.00
139890,-0.05,0.09,-0.11,0.31,-0.18,-0.93,55.1,-93.8,304.0,53.26,-2.56,0.000000,0.000000,0,1,7.91,0.00
140196,-0.40,-0.23,-0.17,1.06,-4.25,1.31,49.0,-93.3,313.0,53.27,-2.60,0.000000,0.000000,0,1,7.91,0.00
140502,1.30,2.14,-0.50,-7.25,-10.81,29.68,48.8,-94.7,313.8,53.29,-2.59,0.000000,0.000000,0,1,7.91,0.00
140808,-0.74,0.19,1.46,22.18,-67.25,-2.06,48.8,-101.5,322.7,53.31,-2.56,0.000000,0.000000,0,1,7.91,0.00
141113,-1.45,-1.28,2.86,-103.62,4.75,-23.06,47.4,-104.9,322.6,53.32,-2.51,0.000000,0.000000,0,1,7.91,0.00
141419,2.24,1.38,0.40,161.00,82.06,92.62,59.8,-118.3,277.7,53.33,-2.39,0.000000,0.000000,0,1,7.91,0.00
141725,-0.80,-0.81,0.91,85.00,-87.75,43.50,69.5,163.3,212.1,53.35,-2.36,0.000000,0.000000,0,1,7.91,0.00
142337,0.03,0.41,0.40,11.43,-14.62,27.68,28.7,143.6,126.3,53.37,-2.09,0.000000,0.000000,0,1,7.91,0.00
142643,0.56,0.19,-1.45,-61.37,-36.43,23.00,14.4,153.6,226.0,53.39,-1.98,0.000000,0.000000,0,1,7.91,0.00
142949,-0.13,1.12,1.17,-11.62,63.81,-42.62,13.4,176.0,225.3,53.40,-1.80,0.000000,0.000000,0,1,7.91,0.00
143561,-0.86,1.69,1.05,154.37,29.31,7.25,1.8,130.5,40.3,53.43,-1.49,0.000000,0.000000,0,1,7.90,0.00
143867,0.35,0.40,-0.11,-70.50,19.12,37.56,1.3,102.8,50.5,53.44,-1.44,0.000000,0.000000,0,1,7.90,0.00
144173,0.51,-0.75,1.47,-110.37,-48.18,-40.50,-2.2,135.7,225.5,53.45,-1.55,0.000000,0.000000,0,1,7.91,0.00
144479,0.45,1.72,-1.09,-37.93,-14.93,-15.87,-2.4,149.0,220.9,53.47,-1.54,0.000000,0.000000,0,1,7.91,0.00
144785,-0.65,0.61,1.70,26.87,-23.56,-49.18,-7.6,151.0,208.1,53.49,-1.47,0.000000,0.000000,0,1,7.91,0.00
145091,-0.97,2.41,2.50,65.00,-19.93,-31.00,-2.3,141.3,140.8,53.50,-1.35,0.000000,0.000000,0,1,7.91,0.00
145703,-0.61,1.84,1.07,123.87,62.06,-46.31,14.2,38.8,345.1,53.52,-1.12,0.000000,0.000000,0,1,7.90,0.00
146009,1.50,-2.18,0.58,105.81,60.68,-52.37,3.9,8.8,5.0,53.53,-1.18,0.000000,0.000000,0,1,7.90,0.00
146315,0.00,-0.01,1.05,11.12,27.25,8.06,3.0,-0.9,5.0,53.54,-1.17,0.000000,0.000000,0,1,7.90,0.00
146621,0.31,0.76,-0.35,68.50,172.00,-19.75,-4.8,2.0,7.2,53.55,-1.20,0.000000,0.000000,0,1,7.90,0.00
146927,0.30,0.63,-1.01,50.56,34.31,28.06,-7.4,5.3,7.4,53.56,-1.20,0.000000,0.000000,0,1,7.90,0.00
147233,0.22,0.03,-1.20,-0.12,-1.12,40.50,-9.1,3.0,357.8,53.58,-1.22,0.000000,0.000000,0,1,7.90,0.00
147539,0.37,-0.27,-0.35,-27.56,-0.87,50.43,-9.0,3.7,344.0,53.59,-1.24,0.000000,0.000000,0,1,7.90,0.00
147845,0.47,-0.05,0.05,-55.87,-11.18,57.43,-7.3,4.5,327.4,53.60,-1.27,0.000000,0.000000,0,1,7.90,0.00
148151,0.28,-0.46,0.00,-16.81,12.37,72.87,-9.8,5.0,306.8,53.62,-1.28,0.000000,0.000000,0,1,7.91,0.00
148763,-0.09,-0.13,-0.45,0.75,-26.18,43.31,-6.0,4.2,272.0,53.64,-1.32,0.000000,0.000000,0,1,7.91,0.00
149375,-0.60,-0.49,-0.60,27.06,-44.06,8.37,-8.5,0.6,254.8,53.67,-1.29,0.000000,0.000000,0,1,7.90,0.00
149987,-0.19,-0.25,0.54,5.81,2.68,-48.31,-9.8,3.8,267.1,53.69,-1.22,0.000000,0.000000,0,1,7.90,0.00
150293,0.27,-0.13,-0.33,3.56,16.43,-62.81,-11.9,5.1,283.8,53.70,-1.21,0.000000,0.000000,0,1,7.90,0.00
150599,-2.50,-0.15,-0.70,115.12,13.18,-48.18,-7.4,-0.6,289.1,53.72,-1.30,0.000000,0.000000,0,1,7.90,0.00
151211,-0.31,0.10,-0.15,-67.50,36.68,-6.50,11.3,-15.5,283.0,53.74,-1.15,0.000000,0.000000,0,1,7.90,0.00
151517,0.27,0.30,-0.72,-9.56,-16.87,-0.56,7.1,-11.3,281.3,53.75,-1.15,0.000000,0.000000,0,1,7.90,0.00
152129,0.23,-0.61,0.05,7.68,5.06,17.62,4.1,-6.3,266.8,53.77,-1.14,0.000000,0.000000,0,1,7.90,0.00
152435,-0.45,-0.07,0.00,11.12,-0.25,4.87,3.1,-3.3,262.1,53.78,-1.11,0.000000,0.000000,0,1,7.90,0.00
153047,0.44,0.18,-0.51,-2.12,3.68,14.25,8.5,-6.5,263.4,53.80,-1.31,0.000000,0.000000,0,1,7.90,0.00
153659,-0.63,0.00,0.10,-10.75,-12.75,21.06,6.1,-4.6,255.1,53.83,-1.33,0.000000,0.000000,0,1,7.90,0.00
153965,-0.07,-0.30,0.61,-4.37,10.50,23.87,5.9,-3.3,248.9,53.84,-1.32,0.000000,0.000000,0,1,7.90,0.00
154577,-0.15,-0.12,-0.22,-5.31,-4.43,-4.00,4.8,-1.3,244.5,53.87,-1.34,0.000000,0.000000,0,1,7.91,0.00
155189,-0.25,-0.10,0.11,-12.50,10.75,-3.06,7.6,1.3,245.6,53.89,-1.32,0.000000,0.000000,0,1,7.91,0.00
