tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
50388,0.70,0.28,-0.15,14.50,21.75,-118.06,-21.4,53.3,29.0,35.27,-1.37,0.000000,0.000000,0,3,7.24
50694,-0.10,0.25,0.30,-2.00,2.50,7.00,-36.7,46.4,43.7,35.32,-1.73,0.000000,0.000000,0,3,7.24
50898,-0.66,-0.27,-0.40,-67.50,-78.31,150.68,-21.3,44.3,29.5,35.35,-2.35,0.000000,0.000000,0,3,7.24
51102,-0.03,-1.32,0.01,30.06,-24.50,71.87,-3.9,44.1,17.5,35.37,-1.37,0.000000,0.000000,0,3,7.24
51425,0.37,0.75,-0.98,9.75,22.81,-13.62,9.5,57.1,4.9,35.39,-1.15,0.000000,0.000000,0,3,7.26
51629,0.27,-0.23,-0.27,-4.68,24.12,-126.31,-1.2,59.3,12.3,35.40,-0.73,0.000000,0.000000,0,3,7.26
51833,0.07,-0.00,0.07,21.37,11.81,-3.56,-14.1,54.4,24.9,35.43,-1.20,0.000000,0.000000,0,3,7.26
52037,0.33,0.60,0.56,2.18,2.00,-26.37,-16.8,57.0,25.6,35.45,-1.50,0.000000,0.000000,0,3,7.26
52309,0.17,-0.22,0.20,-36.50,-11.00,-1.12,-8.8,61.3,25.8,35.50,-1.86,0.000000,0.000000,0,3,7.26
52513,-0.00,-1.25,0.03,53.06,-49.68,24.68,-0.1,57.2,23.0,35.53,-1.36,0.000000,0.000000,0,3,7.26
52717,0.58,-0.38,-0.19,41.56,-32.43,49.50,8.6,63.3,16.6,35.52,-1.12,0.000000,0.000000,0,3,7.26
52921,0.45,-0.23,-0.22,35.06,-10.93,43.68,22.5,71.1,2.7,35.54,-0.45,0.000000,0.000000,0,3,7.26
53125,-0.11,-0.17,-0.40,47.50,60.81,16.25,23.3,72.6,353.0,35.55,-0.16,0.000000,0.000000,0,3,7.26
53448,0.30,-2.05,-0.15,-69.68,-39.12,16.31,0.4,56.0,9.0,35.58,-1.21,0.000000,0.000000,0,3,7.25
53652,0.31,0.03,-0.11,-7.87,-19.18,9.06,1.8,49.2,9.9,35.61,-0.96,0.000000,0.000000,0,3,7.25
53856,0.01,-0.02,0.07,41.37,-16.87,31.50,8.8,56.0,7.6,35.62,-0.92,0.000000,0.000000,0,3,7.25
54060,0.07,-0.88,-0.30,48.12,-39.37,14.50,14.3,62.3,4.1,35.64,-0.48,0.000000,0.000000,0,3,7.25
54434,0.02,-0.01,-0.51,6.12,7.00,6.62,16.6,70.1,1.9,35.66,0.37,0.000000,0.000000,0,3,7.26
54638,0.33,0.20,-0.30,-13.06,10.06,5.18,18.0,69.9,359.7,35.66,0.38,0.000000,0.000000,0,3,7.26
54842,-0.38,-0.70,-0.15,-8.87,1.37,3.43,15.6,68.0,359.8,35.68,0.07,0.000000,0.000000,0,3,7.26
55046,-0.09,-0.18,-0.52,-7.62,6.31,2.00,16.6,67.1,358.8,35.69,-0.47,0.000000,0.000000,0,3,7.26
55318,0.01,-0.05,-0.17,3.12,-3.68,0.31,16.5,67.0,358.8,35.73,0.07,0.000000,0.000000,0,3,7.26
55522,0.15,0.03,-0.10,-1.81,-1.81,5.75,17.0,67.3,358.6,35.74,0.26,0.000000,0.000000,0,3,7.26
55726,0.05,-0.02,-0.01,-1.43,-0.68,3.43,17.1,67.3,358.6,35.74,0.10,0.000000,0.000000,0,3,7.26
55930,0.11,0.12,-0.09,1.56,0.12,-3.31,17.4,67.1,358.3,35.76,-0.01,0.000000,0.000000,0,3,7.26
56253,0.01,-0.11,-0.23,3.00,-1.31,-5.56,17.0,67.6,359.8,35.79,-0.13,0.000000,0.000000,0,3,7.26
56457,0.15,0.18,-0.07,1.25,0.00,0.87,17.1,67.6,359.8,35.81,-0.06,0.000000,0.000000,0,3,7.26
56661,0.11,0.00,0.05,-2.68,-3.87,7.25,17.5,67.5,359.6,35.80,0.35,0.000000,0.000000,0,3,7.26
56865,0.07,0.09,-0.15,-1.00,2.06,-1.06,17.6,67.2,359.5,35.82,-0.44,0.000000,0.000000,0,3,7.26
57069,0.15,0.05,-0.15,1.25,-0.81,-1.12,17.7,67.1,359.3,35.85,-0.14,0.000000,0.000000,0,3,7.26
57341,-0.01,0.05,-0.02,1.62,0.56,-2.75,17.9,67.3,359.4,35.86,0.28,0.000000,0.000000,0,3,7.26
57647,-0.09,0.00,-0.12,1.37,0.06,-0.93,17.7,67.8,359.6,35.88,-0.03,0.000000,0.000000,0,3,7.26
57851,0.05,0.07,-0.15,2.06,-1.31,-0.68,17.8,68.0,359.6,35.89,0.11,0.000000,0.000000,0,3,7.26
58055,0.03,0.03,-0.07,0.62,0.62,0.68,18.0,68.0,359.6,35.92,-0.27,0.000000,0.000000,0,3,7.26
58378,0.03,0.00,0.00,-0.37,1.31,0.18,18.2,67.8,359.2,35.93,-0.20,0.000000,0.000000,0,3,7.26
58582,0.05,-0.00,-0.00,-0.37,-0.50,1.50,18.4,67.7,359.1,35.96,-0.82,0.000000,0.000000,0,3,7.26
58786,0.03,0.02,0.00,-0.37,0.18,0.62,18.4,67.6,359.0,35.98,-0.54,0.000000,0.000000,0,3,7.26
58990,0.10,0.23,-0.11,-1.75,-0.62,3.62,18.0,68.0,359.3,35.98,-0.04,0.000000,0.000000,0,3,7.26
59262,-0.01,-0.18,0.01,0.56,-1.00,0.75,18.3,67.9,359.1,36.00,0.35,0.000000,0.000000,0,3,7.26
59466,0.07,-0.10,-0.15,-0.25,0.00,-0.50,18.4,67.8,358.8,36.01,0.42,0.000000,0.000000,0,3,7.26
59670,-0.00,-0.09,-0.00,1.31,-0.75,0.75,18.8,67.6,358.6,36.02,0.70,0.000000,0.000000,0,3,7.26
59874,0.09,0.15,-0.51,-7.31,3.12,6.81,18.5,68.8,358.8,36.02,0.22,0.000000,0.000000,0,3,7.26
60249,-0.07,-0.15,-0.11,6.06,-0.18,-9.18,19.0,69.8,359.3,36.05,-0.51,0.000000,0.000000,0,3,7.26
60452,0.15,-0.09,-0.19,-5.93,-5.43,-7.37,19.3,68.6,359.7,36.07,0.76,0.000000,0.000000,0,3,7.26
60656,0.02,-0.01,0.18,4.00,-0.37,3.12,19.7,68.1,0.3,36.07,0.91,0.000000,0.000000,0,3,7.26
60860,0.00,0.17,-0.22,-4.37,5.00,3.68,20.1,68.0,359.6,36.09,0.94,0.000000,0.000000,0,3,7.26
61064,-0.07,-0.03,-0.15,-0.25,2.68,-2.75,20.5,67.8,359.2,36.10,1.14,0.000000,0.000000,0,3,7.26
61387,-0.05,-0.02,0.00,2.62,2.43,4.00,20.2,68.0,359.0,36.11,0.82,0.000000,0.000000,0,3,7.26
61591,-0.02,0.07,0.17,0.43,-4.18,3.62,21.0,68.2,358.3,36.12,0.96,0.000000,0.000000,0,3,7.26
61795,-0.10,0.00,0.10,-0.68,-0.56,3.06,21.4,68.4,358.0,36.14,0.77,0.000000,0.000000,0,3,7.26
61999,-0.05,-0.05,0.23,-4.56,15.25,5.81,21.6,68.3,357.5,36.14,1.08,0.000000,0.000000,0,3,7.26
62271,0.03,-0.05,0.15,0.56,-5.25,-1.31,21.5,68.8,357.2,36.15,0.95,0.000000,0.000000,0,3,7.26
62475,0.07,-0.09,-0.25,3.43,-1.18,-1.37,21.5,69.2,356.9,36.17,0.31,0.000000,0.000000,0,3,7.29
62781,-0.22,-0.07,0.19,7.31,-1.43,-6.18,21.3,68.1,357.0,36.18,0.94,0.000000,0.000000,0,3,7.29
62985,0.09,-0.03,-0.11,3.06,0.75,-3.18,21.1,67.6,357.0,36.20,0.24,0.000000,0.000000,0,3,7.29
63189,0.01,0.00,0.05,0.31,0.81,-1.68,20.8,67.7,357.0,36.21,0.54,0.000000,0.000000,0,3,7.29
63410,0.00,0.13,0.02,0.62,-1.62,1.12,21.0,67.3,356.9,36.22,-0.02,0.000000,0.000000,0,3,7.29
63614,-0.05,0.00,-0.22,-2.18,1.62,2.81,21.0,67.2,356.8,36.24,-0.02,0.000000,0.000000,0,3,7.26
63920,-0.09,0.11,0.00,-2.25,0.75,0.12,21.5,66.8,356.9,36.25,0.81,0.000000,0.000000,0,3,7.26
64124,-0.00,0.18,-0.15,1.50,-0.12,-2.81,21.3,66.7,357.0,36.27,0.42,0.000000,0.000000,0,3,7.26
64396,-0.09,-0.20,0.01,-6.81,3.31,-1.37,21.3,65.9,357.4,36.28,0.72,0.000000,0.000000,0,3,7.26
64600,-0.00,-0.09,0.07,6.25,5.50,12.12,22.0,66.3,355.6,36.28,0.02,0.000000,0.000000,0,3,7.26
64804,0.30,0.34,0.07,-4.12,3.00,-0.37,22.9,65.9,354.3,36.32,-0.64,0.000000,0.000000,0,3,7.26
65110,-0.11,0.19,-0.07,7.06,-4.06,5.12,23.0,66.0,354.0,36.33,-0.57,0.000000,0.000000,0,3,7.26
65382,-0.07,0.12,-0.05,-1.50,7.56,-4.81,22.0,65.9,354.8,36.35,-0.17,0.000000,0.000000,0,3,7.26
65586,-0.17,-0.13,-0.05,5.50,0.37,-2.37,20.5,64.3,354.4,36.36,0.49,0.000000,0.000000,0,3,7.26
65790,-0.12,-0.11,-0.12,-2.81,2.87,-3.12,20.3,64.0,354.5,36.37,0.39,0.000000,0.000000,0,3,7.26
65994,0.00,0.01,-0.07,2.62,2.56,7.87,20.6,64.5,353.6,36.38,0.64,0.000000,0.000000,0,3,7.26
66198,0.11,0.05,0.00,-1.43,-0.93,-1.75,21.0,64.3,352.9,36.38,0.95,0.000000,0.000000,0,3,7.26
66521,0.07,0.00,0.00,-1.12,-0.12,-2.50,21.6,64.3,353.6,36.39,0.91,0.000000,0.000000,0,3,7.26
66725,0.07,0.07,-0.00,1.62,2.12,1.56,22.5,64.4,354.0,36.42,0.27,0.000000,0.000000,0,3,7.26
66929,0.11,0.05,-0.01,-0.93,-1.50,2.81,22.5,64.1,353.9,36.42,0.70,0.000000,0.000000,0,3,7.26
67133,0.05,-0.03,0.00,-1.75,-0.18,2.06,22.7,63.6,353.6,36.44,0.94,0.000000,0.000000,0,3,7.26
67405,0.10,0.00,-0.00,-1.37,-0.18,-2.00,22.5,63.7,353.4,36.41,1.52,0.000000,0.000000,0,3,7.26
67711,-0.22,-0.19,-0.03,-3.93,8.31,-5.81,19.7,62.2,354.2,36.43,1.39,0.000000,0.000000,0,3,7.26
67915,0.07,0.02,0.07,-0.62,0.43,0.06,19.0,61.6,354.4,36.44,0.99,0.000000,0.000000,0,3,7.26
68119,-0.07,-0.15,-0.02,-0.81,1.25,-0.62,18.8,61.6,354.4,36.44,1.26,0.000000,0.000000,0,3,7.26
68340,0.00,0.00,-0.11,0.56,-0.68,-0.93,18.8,61.5,354.4,36.44,1.29,0.000000,0.000000,0,3,7.26
68544,-0.10,-0.22,-0.05,-2.06,1.68,-0.81,18.8,61.3,354.5,36.45,1.06,0.000000,0.000000,0,3,7.27
68748,0.00,0.05,-0.02,-4.12,0.06,-5.75,18.5,61.3,354.8,36.48,-0.52,0.000000,0.000000,0,3,7.27
69054,0.01,-0.25,0.01,-10.43,-2.43,1.06,18.0,60.5,355.1,36.55,-1.95,0.000000,0.000000,0,3,7.27
69326,-0.47,-0.70,0.22,-2.37,5.00,-15.87,16.5,58.1,355.1,36.58,-2.84,0.000000,0.000000,0,3,7.27
69530,0.65,0.25,-0.41,-15.50,0.06,-16.81,14.6,57.0,357.1,36.61,-2.57,0.000000,0.000000,0,3,7.26
69734,-0.37,-0.33,-0.30,-16.37,15.56,-22.75,11.5,55.3,0.0,36.62,-0.95,0.000000,0.000000,0,3,7.26
69938,-0.17,-0.27,0.34,-28.31,14.62,0.81,8.7,51.6,1.4,36.61,0.52,0.000000,0.000000,0,3,7.26
70142,0.80,0.66,0.22,-11.87,19.56,-16.43,8.1,47.9,358.2,36.61,0.27,0.000000,0.000000,0,3,7.26
70516,-0.20,0.81,1.37,23.25,0.25,-1.50,-1.3,40.8,358.8,36.64,-0.70,0.000000,0.000000,0,3,7.26
70720,0.55,-0.70,0.66,7.31,-9.06,-49.37,-4.0,41.1,2.8,36.67,-0.57,0.000000,0.000000,0,3,7.26
70924,-0.15,-0.40,-0.70,0.31,-0.93,-0.18,-7.1,40.9,3.3,36.67,-0.72,0.000000,0.000000,0,3,7.26
71128,-0.05,-0.27,0.00,2.81,0.75,6.56,-6.0,43.8,2.5,36.69,-0.69,0.000000,0.000000,0,3,7.26
71451,-0.37,-0.15,-0.27,-2.06,12.12,-16.31,-5.1,42.9,2.5,36.69,-0.20,0.000000,0.000000,0,3,7.26
71655,-0.35,0.11,0.05,-1.50,2.43,-3.37,-6.4,39.1,4.3,36.71,-0.65,0.000000,0.000000,0,3,7.26
71859,-0.30,0.91,1.02,-16.75,13.81,-2.37,-9.2,35.0,16.6,36.73,-0.54,0.000000,0.000000,0,3,7.26
72063,0.23,-0.00,-0.15,-9.12,-7.37,-15.12,-6.7,33.0,14.9,36.74,-0.32,0.000000,0.000000,0,3,7.26
72335,-0.36,-0.66,-0.83,-21.81,-2.18,-3.06,-5.4,31.0,8.8,36.74,-0.27,0.000000,0.000000,0,3,7.26
72539,0.73,-0.20,0.31,1.87,-21.06,-36.18,-6.0,27.5,14.5,36.74,0.66,0.000000,0.000000,0,3,7.26
72743,0.19,0.63,-0.11,-20.12,3.81,-6.06,-5.0,25.6,16.8,36.76,0.23,0.000000,0.000000,0,3,7.26
72947,-0.30,-0.12,-0.81,-32.25,11.43,-0.06,-6.0,24.0,14.6,36.76,1.23,0.000000,0.000000,0,3,7.26
73151,0.09,-0.22,-0.07,-2.25,4.56,-1.12,-6.0,23.8,15.1,36.76,1.40,0.000000,0.000000,0,3,7.26
73474,0.20,0.07,-0.05,8.50,-3.00,-4.06,-8.1,29.2,16.2,36.76,2.08,0.000000,0.000000,0,3,7.26
73678,1.13,-0.05,-0.51,2.31,-19.18,-2.87,-5.6,30.1,16.1,36.76,2.37,0.000000,0.000000,0,3,7.26
73882,0.43,-0.37,0.07,0.43,-17.25,-9.12,-5.2,30.5,16.3,36.77,1.04,0.000000,0.000000,0,3,7.26
74188,-0.88,-1.24,-0.20,3.12,5.62,14.68,-2.3,32.7,20.1,36.80,-0.12,0.000000,0.000000,0,3,7.26
74460,-0.01,-0.15,-0.12,9.81,3.18,8.75,-3.3,35.0,19.2,36.85,-0.59,0.000000,0.000000,0,3,7.26
74664,-0.03,0.00,-0.09,4.56,3.68,-0.50,-2.6,38.5,18.0,36.86,-0.72,0.000000,0.000000,0,3,7.27
74868,0.00,0.10,-0.11,12.81,9.43,12.68,-2.5,40.8,16.0,36.87,-0.85,0.000000,0.000000,0,3,7.27
75072,0.00,0.63,0.01,11.50,2.56,-12.62,-3.8,41.6,16.1,36.88,-1.11,0.000000,0.000000,0,3,7.27
75345,-0.50,-0.30,-0.17,49.37,5.93,-23.12,-8.9,45.4,22.5,36.89,-1.07,0.000000,0.000000,0,3,7.27
75548,0.41,0.58,-0.01,-4.12,17.25,15.25,-9.8,48.8,24.0,36.92,-0.72,0.000000,0.000000,0,3,7.27
75752,1.72,0.02,0.76,-7.00,13.06,6.31,-11.8,48.4,21.2,36.93,-0.11,0.000000,0.000000,0,3,7.27
75956,-0.81,-0.11,-1.00,-5.25,31.12,9.81,-15.0,48.0,21.4,36.94,-0.62,0.000000,0.000000,0,3,7.27
