tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
268354,0.19,-0.03,-0.45,-34.68,18.43,-15.31,-14.3,-15.9,261.6,40.33,0.05,0.000000,0.000000,0,1,7.29
268456,0.37,0.09,-0.00,-30.93,9.93,-14.87,-13.8,-19.6,262.0,40.33,0.05,0.000000,0.000000,0,1,7.29
268558,-0.11,-0.50,-0.51,-10.93,3.25,-15.25,-13.0,-21.0,262.5,40.33,0.09,0.000000,0.000000,0,1,7.29
268660,-0.10,-0.00,0.22,-0.56,-0.62,-8.81,-12.5,-21.9,263.2,40.33,0.10,0.000000,0.000000,0,1,7.29
268762,-0.07,-0.49,-0.40,27.12,-9.43,-4.87,-11.3,-20.1,262.8,40.34,-0.00,0.000000,0.000000,0,1,7.29
268864,0.11,-0.27,-0.55,35.50,-7.75,12.18,-10.3,-16.8,263.5,40.34,-0.04,0.000000,0.000000,0,1,7.29
269068,-0.18,0.33,0.63,68.50,16.62,-9.93,-10.2,-7.5,264.5,40.36,-0.38,0.000000,0.000000,0,1,7.29
269952,0.02,0.33,0.05,7.18,1.31,-3.25,0.1,39.6,265.0,40.53,-3.11,0.000000,0.000000,0,1,7.26
270530,-0.11,-0.45,-0.40,-29.87,3.31,8.06,-3.3,12.2,257.6,40.67,-4.85,0.000000,0.000000,0,1,7.26
271313,-0.33,0.30,-0.09,-7.62,10.06,3.81,-7.0,-11.1,247.8,40.85,-6.21,0.000000,0.000000,0,1,7.27
272128,0.31,0.11,0.00,54.06,-6.06,0.81,-3.5,23.5,250.6,41.05,-6.61,0.000000,0.000000,0,1,7.27
272757,0.20,0.00,-0.19,-18.81,-4.93,-10.50,-0.8,35.6,247.4,41.17,-6.38,0.000000,0.000000,3,1,7.28
273335,-0.49,-0.35,-0.11,-70.18,-5.62,-0.68,0.6,5.6,246.5,41.28,-6.15,0.000000,0.000000,3,1,7.27
273947,-0.11,-0.20,-0.34,-17.56,3.06,4.68,-5.7,-16.7,244.5,41.39,-5.85,0.000000,0.000000,3,1,7.27
274882,-0.12,-0.90,-0.52,36.43,-36.93,-23.62,2.8,21.2,253.0,41.56,-5.44,0.000000,0.000000,3,1,7.27
275664,0.31,-0.74,-0.76,-100.75,12.56,47.00,3.6,13.3,261.6,41.68,-5.07,0.000000,0.000000,3,1,7.27
276174,0.46,-0.45,-0.34,-31.75,9.93,-16.56,-7.7,-16.6,265.6,41.75,-4.81,0.000000,0.000000,3,1,7.27
277058,-0.11,0.45,0.43,102.75,-40.93,9.25,-1.1,14.5,272.5,41.88,-4.50,0.000000,0.000000,3,1,7.27
277789,0.15,-0.07,-0.44,-6.87,-0.37,-4.06,1.6,37.0,283.0,41.98,-4.28,0.000000,0.000000,3,1,7.26
278469,0.07,-0.13,-0.23,-33.31,11.93,-16.00,-4.2,-7.7,292.7,42.06,-4.19,0.000000,0.000000,3,1,7.27
279081,0.17,-0.27,-0.22,-19.18,32.25,-21.12,-5.0,-34.5,300.1,42.14,-4.09,0.000000,0.000000,3,1,7.27
279914,0.19,0.40,-0.13,39.25,-19.06,-29.75,-6.2,17.6,311.5,42.25,-3.95,0.000000,0.000000,3,1,7.27
280696,0.11,0.40,-0.07,-88.06,-4.25,3.18,-1.6,21.3,316.0,42.34,-3.67,0.000000,0.000000,3,1,7.27
281377,0.22,-0.34,-0.40,-65.31,-2.93,-4.62,-2.1,-32.3,323.5,42.41,-3.61,0.000000,0.000000,3,1,7.27
282090,0.25,-0.34,-1.02,62.37,21.50,-11.37,-7.5,-10.5,331.1,42.48,-3.56,0.000000,0.000000,3,1,7.27
282923,0.22,0.40,-0.31,-41.00,3.31,-14.31,-10.3,44.2,329.6,42.59,-3.50,0.000000,0.000000,3,1,7.27
283603,-0.11,0.05,-0.41,-73.81,-21.68,-28.68,-2.5,-21.3,336.6,42.66,-3.44,0.000000,0.000000,3,1,7.27
284215,0.15,-0.05,-0.33,95.18,25.81,5.50,-3.4,-23.9,342.5,42.74,-3.30,0.000000,0.000000,3,1,7.27
285150,0.15,0.09,-0.49,-64.12,-4.50,-20.37,-11.4,41.6,340.1,42.82,-3.31,0.000000,0.000000,3,1,7.27
285830,0.19,0.28,-0.20,-61.12,-16.68,-25.62,-4.5,-20.0,353.0,42.90,-3.25,0.000000,0.000000,3,1,7.27
286612,0.22,0.22,0.05,80.31,21.25,22.50,-5.0,-20.9,355.8,42.96,-3.08,0.000000,0.000000,3,1,7.26
287547,0.00,0.52,-0.90,-42.50,2.62,-13.75,-16.2,39.2,353.0,43.06,-3.04,0.000000,0.000000,3,1,7.27
288159,0.13,0.75,0.10,-91.62,-25.56,-16.62,-7.4,-17.0,1.0,43.11,-3.04,0.000000,0.000000,3,1,7.27
288839,0.13,-0.17,0.20,31.50,4.87,13.06,-1.3,-33.1,1.6,43.17,-2.91,0.000000,0.000000,3,1,7.27
289468,0.07,1.13,-0.05,49.68,8.06,24.43,-14.0,20.8,349.3,43.22,-2.92,0.000000,0.000000,3,1,7.27
290284,0.05,0.00,-0.43,-71.81,25.06,-37.75,-19.8,46.1,343.0,43.29,-2.85,0.000000,0.000000,3,1,7.27
290964,-0.20,-0.34,0.43,19.50,-8.25,19.43,-25.5,16.0,351.5,43.36,-2.86,0.000000,0.000000,3,1,7.27
291848,0.13,0.31,0.33,-82.75,7.93,-49.93,-20.3,-42.3,357.5,43.43,-2.90,0.000000,0.000000,3,1,7.26
292783,0.00,-0.17,0.33,24.56,-7.75,11.31,-17.2,-45.6,359.5,43.50,-2.83,0.000000,0.000000,3,1,7.27
293463,-0.10,0.07,-0.25,89.37,-10.25,72.43,-22.8,8.3,334.8,43.56,-2.88,0.000000,0.000000,3,1,7.27
294177,0.09,-0.41,-0.49,-5.87,28.25,4.37,-2.7,62.4,306.5,43.63,-2.68,0.000000,0.000000,3,1,7.27
294908,-0.12,-0.55,-0.19,5.93,0.56,-4.37,7.0,88.0,296.3,43.69,-2.63,0.000000,0.000000,3,1,7.29
295792,0.07,-0.20,0.07,-86.12,36.00,-8.56,-7.3,29.8,304.8,43.73,-2.58,0.000000,0.000000,3,1,7.27
296473,0.11,0.25,-0.34,-49.37,-2.06,0.00,-10.1,-8.0,305.0,43.80,-2.66,0.000000,0.000000,3,1,7.27
297084,0.52,0.97,0.07,-29.75,-19.12,-7.31,-7.3,-41.4,303.1,43.86,-2.75,0.000000,0.000000,3,1,7.27
298121,-0.03,0.11,0.05,49.37,10.56,-10.68,-8.1,-19.8,308.8,43.93,-2.80,0.000000,0.000000,3,1,7.27
298903,-0.17,-0.20,0.02,34.18,9.43,9.18,-11.8,12.0,308.1,44.01,-2.82,0.000000,0.000000,3,1,7.27
299736,0.11,-0.36,-0.44,47.87,-6.37,16.81,-6.9,39.3,299.8,44.07,-2.71,0.000000,0.000000,3,1,7.27
300722,-0.36,-0.00,0.20,37.87,-6.31,0.25,4.2,69.3,290.1,44.14,-2.60,0.000000,0.000000,3,1,7.27
301334,0.05,-0.09,-0.68,-53.93,-2.93,-21.81,1.0,65.1,291.6,44.18,-2.57,0.000000,0.000000,3,1,7.27
302116,-0.30,-0.47,0.41,-72.93,6.87,-14.06,-12.0,29.1,299.7,44.24,-2.65,0.000000,0.000000,3,1,7.27
303153,0.20,-0.27,0.45,-45.56,4.56,-0.50,-12.6,-13.4,299.2,44.32,-2.71,0.000000,0.000000,4,1,7.27
303935,0.36,0.07,0.25,2.31,-16.43,-1.62,-12.5,-34.6,299.6,44.37,-2.60,0.000000,0.000000,4,1,7.27
304768,-0.25,-0.20,0.35,53.68,-12.87,11.06,-16.3,1.3,300.3,44.43,-2.61,0.000000,0.000000,4,1,7.26
