tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
270621,-0.40,-0.11,0.70,0.06,-0.62,10.75,-57.6,139.9,325.6,44.10,0.33,0.000000,0.000000,0,1,7.59
270722,-0.41,-0.58,-0.09,7.37,-2.31,34.68,-55.8,135.6,322.9,44.10,0.20,0.000000,0.000000,0,1,7.59
270824,-0.25,0.20,-0.12,-7.81,11.00,18.87,-53.9,134.1,320.3,44.10,0.19,0.000000,0.000000,0,1,7.59
270926,0.50,0.45,0.10,5.18,-6.31,-5.31,-53.0,131.3,317.8,44.11,0.11,0.000000,0.000000,0,1,7.59
271028,0.93,-0.05,0.15,-3.68,-2.68,27.81,-52.8,128.3,316.4,44.11,0.08,0.000000,0.000000,0,1,7.59
271130,1.03,0.25,0.63,-18.56,0.43,40.75,-53.6,131.6,320.2,44.11,0.00,0.000000,0.000000,0,1,7.59
271249,-0.68,0.00,-0.93,25.93,35.62,-37.87,-51.0,128.6,314.2,44.12,-0.07,0.000000,0.000000,0,1,7.59
271453,2.04,0.52,2.77,51.25,16.68,11.12,-50.0,132.3,316.6,44.15,-0.44,0.000000,0.000000,0,1,7.59
271657,0.98,0.40,0.49,16.75,19.12,11.56,-50.1,140.3,323.6,44.17,-1.03,0.000000,0.000000,0,1,7.56
272236,-0.02,1.24,1.41,56.93,61.06,-65.18,-29.5,176.6,93.5,44.29,-2.87,0.000000,0.000000,0,1,7.56
272643,0.49,0.23,1.10,-33.31,46.00,57.87,-16.9,176.0,104.3,44.36,-4.18,0.000000,0.000000,0,1,7.55
272949,-0.27,0.20,-0.31,-8.56,7.00,44.50,-9.8,171.9,115.6,44.44,-4.95,0.000000,0.000000,0,1,7.55
273153,0.12,0.63,-0.27,68.81,2.62,-4.37,-8.0,175.5,118.5,44.48,-5.32,0.000000,0.000000,0,1,7.55
273782,0.86,-0.63,1.58,-22.06,7.56,24.50,-2.7,175.4,125.8,44.62,-6.05,0.000000,0.000000,0,1,7.55
274360,0.73,-0.30,0.05,2.50,2.43,14.93,1.3,172.8,129.6,44.74,-6.25,0.000000,0.000000,0,1,7.55
274666,-0.23,0.50,0.09,-8.18,5.18,3.06,2.0,172.5,129.6,44.80,-6.10,0.000000,0.000000,0,1,7.55
274972,0.61,-0.27,-0.05,5.43,4.56,1.18,2.9,172.6,130.6,44.85,-5.92,0.000000,0.000000,0,1,7.55
275499,0.01,0.56,0.25,0.68,-12.06,-9.18,1.8,172.5,126.5,44.94,-5.69,0.000000,0.000000,0,1,7.55
275907,0.51,0.12,0.15,2.81,14.12,2.18,1.5,172.1,126.1,45.02,-5.54,0.000000,0.000000,0,1,7.55
276383,0.11,-0.20,-0.20,-4.43,-3.12,9.18,1.6,173.2,126.9,45.10,-5.46,0.000000,0.000000,0,1,7.55
276893,-0.01,0.38,-0.05,19.06,7.68,-21.43,2.1,173.3,126.8,45.18,-5.11,0.000000,0.000000,0,1,7.55
277268,0.83,0.20,0.50,8.43,16.06,-15.93,2.8,172.1,126.3,45.23,-5.01,0.000000,0.000000,0,1,7.55
277675,-0.17,0.51,-0.28,-18.12,-24.31,21.62,1.6,170.4,130.5,45.29,-4.98,0.000000,0.000000,0,1,7.55
278185,-0.25,0.25,0.00,-16.68,-2.43,3.68,2.8,173.5,122.6,45.36,-4.42,0.000000,0.000000,0,1,7.55
278610,0.25,-0.07,-0.27,3.56,0.81,20.00,2.5,172.8,125.5,45.41,-4.49,0.000000,0.000000,0,1,7.56
279120,0.02,-0.27,-0.30,33.43,18.75,-14.00,2.5,173.0,125.7,45.47,-4.21,0.000000,0.000000,0,1,7.56
279596,-0.11,-0.11,-0.20,-6.25,-13.12,3.87,3.6,172.0,128.1,45.54,-4.13,0.000000,0.000000,0,1,7.55
280004,-0.22,0.05,-0.20,4.87,-7.62,-5.37,2.3,170.3,127.0,45.59,-4.10,0.000000,0.000000,0,1,7.55
280633,0.11,-0.19,-0.17,0.37,-1.43,-2.87,1.3,172.3,124.8,45.65,-3.81,0.000000,0.000000,0,1,7.56
281041,-0.15,-0.05,0.37,0.12,-5.12,-5.93,1.5,171.6,124.8,45.71,-3.76,0.000000,0.000000,0,1,7.56
281721,0.23,0.02,0.18,-6.81,3.00,3.50,1.5,172.8,127.0,45.79,-3.50,0.000000,0.000000,0,1,7.55
282129,-0.19,0.20,0.00,3.87,3.18,-10.12,1.1,172.4,125.1,45.83,-3.36,0.000000,0.000000,0,1,7.55
282809,0.23,-0.15,0.20,5.37,6.87,-10.93,2.0,172.1,121.8,45.90,-3.21,0.000000,0.000000,0,1,7.55
283217,0.07,0.17,0.03,8.81,3.81,-8.25,1.8,172.0,119.7,45.94,-3.20,0.000000,0.000000,0,1,7.55
283744,-0.68,0.07,-0.15,-10.68,5.00,7.81,4.6,174.8,117.8,45.99,-3.15,0.000000,0.000000,0,1,7.55
284424,-0.17,0.11,0.18,-3.93,-1.18,2.25,4.6,175.1,117.1,46.05,-3.03,0.000000,0.000000,0,1,7.55
