tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
376672,-0.63,0.27,-0.47,-15.56,9.12,21.00,3.2,0.3,191.1,49.14,-2.59,0.000000,0.000000,0,3,7.56
377505,-1.37,0.11,-1.08,43.50,23.12,53.25,7.2,-6.1,152.4,49.20,-2.58,0.000000,0.000000,0,3,7.59
378287,0.47,-0.23,0.03,2.87,28.06,33.12,3.6,-8.3,132.8,49.22,-2.53,0.000000,0.000000,0,3,7.59
378899,-0.01,0.30,-1.35,11.00,11.00,24.00,0.9,-0.6,111.6,49.25,-2.57,0.000000,0.000000,0,3,7.59
379681,0.15,0.00,-0.20,-3.87,-6.18,1.43,2.8,-4.9,116.5,49.31,-2.35,0.000000,0.000000,0,3,7.61
380412,0.20,0.00,-0.27,5.25,8.12,-27.81,3.1,-6.3,134.5,49.32,-2.15,0.000000,0.000000,0,3,7.59
381092,-0.05,0.20,-0.15,-4.62,5.31,-10.18,5.1,-6.5,141.0,49.36,-2.24,0.000000,0.000000,0,3,7.59
381602,-0.28,0.17,-0.15,-9.12,-4.25,-3.81,5.0,-5.3,143.6,49.39,-2.32,0.000000,0.000000,0,3,7.59
382537,0.02,0.11,-0.37,4.00,3.75,0.75,6.6,-3.6,148.4,49.44,-2.43,0.000000,0.000000,0,3,7.59
383217,-1.41,-0.25,0.55,35.56,-73.00,-26.81,10.2,16.7,159.1,49.50,-2.59,0.000000,0.000000,0,3,7.58
383727,0.83,0.52,-2.15,85.25,73.87,-37.62,-4.1,31.2,166.7,49.51,-2.47,0.000000,0.000000,0,3,7.58
384713,2.74,1.75,0.75,123.50,66.06,-64.68,-68.0,124.4,104.8,49.54,-1.67,0.000000,0.000000,0,3,7.61
385444,1.66,0.40,0.45,1.68,47.75,129.81,-43.0,153.2,197.1,49.56,-1.38,0.000000,0.000000,0,3,7.57
