tx_timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,temperature,altitude,latitude,longitude,satellites,flags_raw,battery_voltage
175468,0.00,0.07,-0.20,0.18,0.25,0.00,-2.6,-18.3,359.8,42.91,0.20,0.000000,0.000000,0,1,7.59
175636,0.00,0.05,-0.19,0.00,0.18,0.18,-2.6,-18.3,359.8,42.94,0.05,0.000000,0.000000,0,1,7.59
175738,-0.91,0.05,-0.13,-0.25,-27.43,6.50,-2.0,-18.3,359.5,42.93,0.08,0.000000,0.000000,0,1,7.59
175840,-1.72,-0.03,-0.22,-51.25,39.68,-36.93,-2.3,-19.0,1.0,42.94,0.01,0.000000,0.000000,0,1,7.59
175942,0.73,-0.68,-0.17,11.62,26.56,4.37,-2.6,-18.8,1.4,42.94,-0.11,0.000000,0.000000,0,1,7.59
176044,1.98,-0.54,-0.56,-1.62,-4.12,-2.06,-2.5,-18.5,0.8,42.95,-0.23,0.000000,0.000000,0,1,7.59
176146,-1.47,0.12,-0.45,3.81,-10.12,-30.93,-4.9,-17.4,1.3,42.96,-0.44,0.000000,0.000000,0,1,7.59
176248,0.20,0.09,0.50,28.56,14.00,-11.25,-3.4,-17.4,2.6,42.96,-0.65,0.000000,0.000000,0,1,7.59
176350,0.20,0.30,0.09,-29.18,13.25,6.68,-5.1,-16.3,2.5,42.99,-0.90,0.000000,0.000000,0,1,7.59
176928,0.11,0.67,-0.69,-18.93,-11.75,8.50,-7.5,-17.3,2.9,43.08,-2.66,0.000000,0.000000,0,1,7.56
177234,-0.98,-0.93,-0.60,31.31,10.62,-0.62,-8.3,-15.3,5.3,43.14,-3.62,0.000000,0.000000,0,1,7.56
177438,1.14,0.40,0.63,14.50,-61.68,15.06,-7.0,-13.1,3.8,43.18,-4.13,0.000000,0.000000,0,1,7.56
178067,0.27,0.60,-0.11,-24.81,14.31,-16.31,7.2,-50.5,168.6,43.33,-5.51,0.000000,0.000000,0,1,7.56
178373,-0.05,0.37,-1.27,-19.93,-70.00,-4.37,12.0,-56.8,159.0,43.39,-5.89,0.000000,0.000000,0,1,7.56
178747,-0.11,0.75,-2.63,-31.00,111.43,21.37,14.1,-56.6,151.6,43.49,-6.14,0.000000,0.000000,0,1,7.57
179359,0.23,0.52,0.00,19.68,11.75,11.00,6.2,-46.8,168.2,43.60,-6.26,0.000000,0.000000,0,1,7.57
179632,0.31,-0.37,-0.22,65.93,24.37,-1.87,3.2,-38.6,8.0,43.65,-6.28,0.000000,0.000000,0,1,7.57
180243,0.61,0.27,-0.54,-96.56,-3.31,-57.75,-6.4,-33.6,11.4,43.76,-6.20,0.000000,0.000000,0,1,7.57
180549,-0.07,1.36,-0.63,-91.18,33.50,-65.93,7.3,-50.5,194.3,43.82,-6.14,0.000000,0.000000,0,1,7.57
180974,-0.37,1.32,-0.63,41.06,-10.00,-16.93,4.8,-45.8,211.1,43.89,-5.82,0.000000,0.000000,0,1,7.57
181484,1.02,1.00,-1.10,-11.18,-0.31,16.12,1.2,-28.3,40.3,43.98,-5.61,0.000000,0.000000,0,1,7.57
181960,-0.60,-0.10,0.80,-0.68,39.06,-9.18,-2.7,-17.0,39.2,44.05,-5.42,0.000000,0.000000,0,1,7.57
182266,-0.07,0.61,0.36,8.00,-24.75,-2.50,-6.0,-13.5,39.5,44.09,-5.37,0.000000,0.000000,0,1,7.57
182895,0.37,-0.31,-0.75,-0.25,-8.00,-12.06,-4.2,-14.0,39.0,44.17,-5.13,0.000000,0.000000,0,1,7.57
183201,0.00,0.02,-0.03,7.81,-4.37,10.31,-3.6,-12.8,38.0,44.21,-4.98,0.000000,0.000000,0,1,7.57
183881,-0.66,-0.45,0.11,15.31,9.37,11.37,-4.4,-8.9,36.1,44.30,-4.74,0.000000,0.000000,0,1,7.56
184187,0.13,-0.33,-0.11,-0.93,-9.62,1.06,-4.5,-9.8,35.6,44.33,-4.68,0.000000,0.000000,0,1,7.56
184493,0.01,0.15,0.05,-19.06,-1.50,-5.18,-3.6,-10.8,34.3,44.39,-4.61,0.000000,0.000000,0,1,7.57
185173,0.40,0.22,-0.49,-7.37,7.93,-1.62,-4.0,-11.3,34.6,44.45,-4.39,0.000000,0.000000,0,1,7.57
185581,0.18,-0.30,-0.20,1.43,-1.37,1.00,-4.1,-11.5,34.6,44.50,-4.30,0.000000,0.000000,0,1,7.57
186210,-0.25,0.61,0.00,-9.06,7.06,5.68,-4.6,-13.3,32.9,44.59,-4.11,0.000000,0.000000,0,1,7.57
186516,-0.15,0.00,0.11,-32.68,4.06,-9.18,-6.6,-19.1,33.9,44.60,-3.97,0.000000,0.000000,0,1,7.56
187196,-0.20,-0.37,-0.30,-19.62,-15.81,-7.50,-5.0,-49.8,229.1,44.67,-3.89,0.000000,0.000000,0,1,7.56
187604,0.09,0.41,-0.07,-10.50,-0.12,-7.00,-3.0,-64.6,224.4,44.71,-3.79,0.000000,0.000000,0,1,7.59
188131,0.10,0.18,-0.37,-19.81,-6.00,-3.93,2.6,-79.6,217.8,44.77,-3.68,0.000000,0.000000,0,1,7.59
188437,-0.55,-0.18,-0.19,33.87,18.81,-18.43,0.4,-71.7,218.4,44.81,-3.67,0.000000,0.000000,0,1,7.59
189117,-0.11,0.20,-0.37,47.93,-1.12,-8.75,-3.5,-42.6,34.4,44.86,-3.73,0.000000,0.000000,0,1,7.57
189797,0.20,-0.28,-0.11,33.93,-19.06,21.37,-0.7,-19.3,32.4,44.93,-3.79,0.000000,0.000000,0,1,7.57
190205,-0.25,-0.38,-0.30,-27.43,-5.87,-28.75,0.3,-8.8,33.1,44.97,-3.68,0.000000,0.000000,0,1,7.57
190613,0.03,-0.22,-0.93,42.37,23.31,18.12,1.2,0.2,31.9,45.00,-3.57,0.000000,0.000000,0,1,7.57
